,subscribe
45193,1
28337,0
44155,1
30826,0
8100,0
38916,0
1478,0
32031,0
41336,0
16788,0
39979,1
8615,0
31157,1
29761,0
25402,0
30714,0
12505,0
9991,0
136,0
30573,0
35765,0
25922,0
34449,0
33951,0
43101,0
32677,0
8354,0
42520,0
7428,0
41198,1
30981,0
13994,0
12850,0
5885,0
42430,0
12204,0
29497,0
34613,0
26249,0
4131,0
34288,0
20871,0
30403,0
38243,1
3332,0
36706,0
27437,0
12547,0
26166,0
29603,0
20073,0
15203,0
10515,0
35420,0
26449,0
24827,0
36953,0
28173,0
29856,0
22217,0
7371,0
39103,0
5636,0
1613,0
41868,0
3510,0
22425,0
38011,1
41447,0
18958,0
15504,0
15909,0
10020,0
19784,0
29573,0
31896,0
10647,0
21721,0
17561,0
24731,0
10818,0
9007,0
14291,0
12971,0
38416,0
6656,0
37730,0
16155,0
19505,0
21092,0
41655,1
7145,1
13064,0
4853,0
31517,0
13383,0
34425,0
14653,0
40119,1
14455,0
27977,0
16001,0
29275,0
29596,0
41067,0
19930,0
14791,0
16045,0
41998,0
24973,0
16398,0
2518,0
25053,0
10533,0
41440,1
26662,0
5035,0
17576,0
16834,0
14819,0
3178,0
26014,0
9572,0
39500,1
11596,0
37097,0
11399,0
44347,1
27918,0
21621,0
12179,0
25645,0
40746,0
3962,0
13042,0
3397,0
10987,0
27184,0
41324,0
13866,0
22107,0
22583,0
18424,0
3659,0
34886,0
5507,0
32292,0
33281,0
15266,0
1541,0
40981,0
14807,0
42192,1
3381,0
4787,0
21466,0
30369,0
2659,0
14236,0
16956,0
12201,0
9947,1
31852,1
34831,0
23881,0
16301,0
14143,0
5738,0
10591,0
8404,0
5949,0
10567,0
14331,0
145,0
12117,0
27822,0
9096,0
19507,0
42733,1
26713,0
29320,0
43069,0
6921,0
8649,0
15422,0
36875,0
14681,0
44190,0
79,0
37021,0
18408,0
5453,0
29980,0
3171,0
19357,0
15702,0
43504,1
30532,0
38812,0
36250,0
36278,0
9253,0
22202,0
25814,0
6436,0
30642,0
27247,0
20448,0
17359,0
23759,0
37479,0
44775,0
31318,0
6323,0
24219,0
29355,0
34537,0
37347,0
23501,0
35952,0
34681,1
39953,1
38860,0
20089,0
8750,0
8115,0
21513,0
43704,1
34276,0
3225,1
8855,0
12047,0
25873,0
34554,0
25059,0
13596,0
43446,0
32618,0
39004,0
29902,0
29524,1
12443,0
24687,0
13357,0
17238,0
2367,0
44408,1
43608,0
3205,0
11128,0
28487,0
24242,0
35194,0
1428,0
2753,0
4064,0
18725,0
21869,0
38059,0
40386,1
44534,1
21573,0
34446,0
4575,0
21688,0
5634,0
5649,0
36136,0
13893,0
7630,0
43741,1
346,0
17380,1
24662,0
9736,0
9845,0
3073,0
43268,0
15124,0
22316,0
38327,0
13816,0
8444,0
37485,0
33432,0
26080,0
403,0
14614,0
15764,0
39278,0
10004,0
42813,0
38539,0
38346,0
38130,0
33419,0
14961,1
32069,1
26325,0
4047,0
29824,0
44562,0
36018,0
14257,0
43153,0
34311,0
10727,0
39394,0
36216,0
36100,1
18535,0
43542,1
16453,0
8226,0
23708,0
11204,0
37367,0
13673,0
36352,0
16148,0
3551,0
23464,0
21922,0
21381,0
41141,0
33512,1
37143,0
12588,0
25383,0
19358,0
21563,0
20263,0
25526,0
23422,0
1745,0
11139,0
21814,0
5640,0
914,0
34841,0
42533,1
24255,0
29820,0
24636,0
14763,0
13102,0
764,0
34080,1
22584,0
23023,0
28252,0
14310,0
39843,0
27063,0
4612,0
8412,0
19914,0
41402,0
12482,0
15964,0
42955,1
23329,0
41321,0
17902,0
26197,0
45071,1
40390,0
19090,0
21068,0
270,1
21560,0
9893,0
4440,0
14219,0
43544,1
34450,0
20778,0
36857,0
13536,0
8797,0
926,0
32758,0
24621,0
36592,0
36406,0
24859,0
26435,0
3935,0
41452,1
15127,0
61,0
6111,0
17198,0
3882,0
37716,0
20028,0
20214,0
27759,0
19995,0
42646,1
38884,0
32805,0
26522,0
15477,0
34000,0
1500,0
33433,0
37101,0
7064,0
32571,0
20086,0
10376,0
1675,0
24284,0
23713,0
9650,0
23622,0
23039,0
16901,1
20092,0
38443,0
41535,0
39452,1
488,0
4407,0
44357,0
22167,0
37441,0
41573,1
17590,0
29221,0
11553,0
37734,0
17019,0
15341,0
35486,0
1604,0
14430,0
41553,0
34273,1
10721,1
37237,0
19682,0
34073,1
15050,1
35885,0
16701,0
34365,0
12324,0
12903,0
26299,0
8799,0
36214,0
22300,0
35795,0
32603,1
14752,0
12699,0
5932,1
20403,0
8868,0
8446,0
29236,0
5853,0
29228,0
7938,0
23858,0
30387,0
10327,0
39835,1
15030,0
31575,1
19873,1
34800,0
25775,0
4341,0
38941,0
27856,0
18646,0
6046,0
39680,0
37193,0
34189,0
41721,0
44730,0
1651,0
25200,0
30343,0
18782,0
34243,1
44620,0
37708,0
23365,0
27832,0
11534,0
16928,0
30002,0
42385,0
24160,1
43398,1
16071,0
19419,0
44290,0
44651,1
28649,0
44552,1
19062,1
43194,1
12608,0
18169,0
39185,0
13367,0
24279,0
21506,0
21647,0
40570,1
39547,1
17355,0
8866,0
11723,0
23321,0
40662,0
8618,0
22640,0
10593,1
36549,0
41296,1
2445,0
1103,0
42829,0
10962,0
41870,0
13457,0
38284,0
27452,0
22364,0
25593,0
12532,0
1569,0
39261,0
10177,0
30955,0
32034,0
16977,0
37329,0
44554,0
1984,0
9646,0
7645,0
23822,0
11607,0
44906,0
24824,0
32890,0
9366,0
6916,0
12868,0
5194,1
44706,0
12379,0
23981,0
13446,0
15019,0
21035,0
3675,0
7172,0
40115,0
22429,0
20255,0
23909,0
6699,0
28238,0
36517,0
13218,0
21760,0
24903,0
5683,0
35163,0
7261,0
4288,0
36863,1
36185,0
41782,1
39756,0
12372,0
28963,0
18897,0
29840,0
29632,0
34829,0
376,0
11849,0
28486,0
42909,1
30194,0
23937,0
33277,0
38256,0
26091,0
14420,0
5561,0
41762,0
36080,0
277,0
30233,0
18095,0
30373,1
30548,1
43213,1
9637,0
8346,0
5775,0
8483,0
18350,0
6121,0
27768,0
33654,0
4977,0
24349,0
25223,0
29674,0
25375,0
38662,0
4251,0
38113,0
17392,0
11741,0
10063,1
27783,0
10337,0
36397,1
12222,0
4067,0
25582,0
939,0
28772,0
41295,1
26259,0
4140,0
3141,0
7052,0
14882,1
38304,0
39744,0
16273,0
13232,0
41835,0
42426,0
6303,0
24306,0
24192,0
8668,0
17155,0
9277,0
18226,0
17249,0
33210,0
30672,0
35415,0
17847,0
10951,0
4268,0
38592,0
344,0
36627,0
41264,1
27389,0
16702,0
719,0
26203,0
20445,0
18988,0
31707,0
21568,0
21047,0
5324,0
16523,1
28370,0
17757,0
28635,0
36457,0
3066,0
6162,1
11451,0
24267,0
33612,0
7804,0
28154,0
33566,0
18077,0
6983,0
39643,0
32205,0
39558,0
27505,0
21961,0
43840,1
6961,0
29978,0
44172,0
37773,0
2607,0
26201,0
37878,0
25477,0
33886,1
43298,1
45044,0
21536,0
27810,0
8232,0
34022,0
7497,0
43258,1
10035,0
3267,0
8264,0
8600,0
28039,0
8831,0
36553,0
24355,0
4929,0
21549,0
8606,0
38630,0
38004,0
18175,0
28779,0
292,0
22808,0
8990,0
11875,0
42727,1
21350,0
1184,0
41791,0
6762,0
27751,1
10806,0
13376,0
4626,0
44762,1
26810,0
15603,0
29941,0
15767,0
7820,0
27243,0
1982,0
38947,0
28046,0
24708,0
13757,0
2150,0
43592,0
317,0
40781,1
6888,0
38930,0
44772,1
24184,0
37370,0
22528,0
37914,0
16631,0
10771,0
36613,0
6270,1
3505,0
12647,0
7833,0
28188,0
5491,0
20032,0
18167,0
16208,0
32984,0
21104,0
16918,0
16416,0
23982,0
44413,0
43684,1
36524,0
22452,1
21816,0
328,0
26717,0
22020,0
44743,0
37525,0
39293,0
10755,0
21511,0
17405,0
44487,1
25467,1
850,0
14695,0
1619,0
9186,0
23085,0
13395,1
9370,0
9626,0
43607,1
15796,0
44905,0
39630,1
28988,0
38925,0
13942,0
40067,1
18252,0
35867,0
21248,0
14302,0
31649,0
11701,0
7769,0
7772,0
18858,0
40879,1
32051,1
32075,0
27614,0
8079,0
33375,0
9026,0
18379,0
7986,0
15541,0
32587,0
2898,0
5901,0
2535,0
724,0
39567,0
23538,0
17200,0
23473,1
11010,0
19476,0
8895,0
41095,1
14453,0
3501,0
31778,0
40579,0
29771,0
31527,0
650,0
42252,0
44163,1
26284,0
35319,0
42943,0
4924,0
10095,0
7337,0
2560,0
16472,0
15443,1
5866,1
25641,0
7151,0
32627,0
39501,0
32553,1
22740,0
30320,0
629,0
6021,1
17294,0
36556,0
2951,0
4830,0
13481,0
32251,0
24066,0
25116,0
33867,1
8493,0
6993,0
11352,0
43107,1
20359,0
12847,0
44707,1
43527,1
2184,0
17792,0
21322,0
624,1
23934,0
23518,0
39057,0
17003,0
8636,0
34048,0
29194,1
35547,0
4173,0
18809,0
39109,0
35380,0
8236,0
22035,0
35775,0
42528,0
6325,0
29425,0
20463,0
20688,0
33778,0
22312,0
13468,0
42235,1
6897,0
29837,0
13533,0
6332,0
27051,0
32523,0
24314,0
38460,0
8644,0
5724,0
37774,0
11830,0
20819,0
2237,0
14656,0
17767,0
44029,1
16650,0
15943,0
3408,0
1914,0
9335,0
13887,0
42479,0
33882,1
20314,0
33331,0
30220,0
3961,0
4903,0
16112,0
24125,0
29152,0
25295,0
34343,0
33228,0
206,0
23410,0
36247,0
23511,0
269,0
42755,1
3917,0
44779,1
18215,0
29994,0
38836,0
13627,0
33356,0
14469,0
17461,0
32317,0
16715,0
41271,0
12983,0
29494,0
13742,0
6285,0
3310,0
10307,0
40391,0
35767,0
20960,0
2415,0
32253,0
24135,0
43687,0
29383,0
42011,0
904,0
43659,0
41497,1
729,0
41486,1
22242,0
36096,0
22356,0
4244,0
8596,0
34307,1
15896,0
2280,0
21548,1
9470,0
2880,0
25345,0
28303,0
37889,0
18029,0
13597,0
2406,0
37917,0
7054,0
14154,0
44976,0
12327,0
744,0
43536,1
22803,0
41146,1
10764,0
4702,0
19660,0
32365,0
31819,1
150,0
31689,0
4253,0
9486,0
39636,0
42257,1
4207,0
5145,0
41625,0
25877,0
21934,0
548,0
22261,0
3319,0
42059,1
31546,0
34083,1
25193,0
29011,0
15931,0
35904,0
23438,0
36377,0
39870,0
18106,0
15935,0
3186,0
25578,0
13538,0
44745,1
22965,0
16080,0
9766,0
32865,1
37921,0
44509,0
35037,0
36233,1
44329,1
29432,0
41103,0
38792,0
10246,0
30286,0
20574,0
37418,0
30697,0
13919,0
22504,0
17318,0
32108,0
17882,0
43204,1
3252,0
17014,0
28438,0
17325,0
40547,0
8734,0
10619,0
7349,0
13299,0
8406,0
36850,0
23075,0
34690,0
33203,0
27671,0
3528,0
20322,0
17940,0
42233,0
5842,0
38660,0
11605,0
18753,0
36424,0
15973,0
17643,0
22710,0
33352,0
896,0
374,0
31439,0
43357,0
36962,0
16942,0
18128,0
16243,0
27743,0
35393,0
5203,0
16964,0
26480,0
22967,0
15956,0
5197,0
4453,0
16440,0
31208,1
16831,0
791,0
18124,0
4241,0
24820,0
34645,0
30886,1
22241,0
22811,0
1395,0
14116,0
30164,0
2389,0
15819,0
37228,0
6040,0
23050,0
28250,0
24390,1
40978,0
18977,0
41417,0
13303,0
37352,0
12062,0
4938,0
38572,0
39952,1
21259,0
26366,1
41241,1
33407,0
20521,0
41272,0
5931,0
23604,0
15425,0
30934,0
26230,0
29151,0
17153,0
15361,0
30259,0
38033,0
8921,0
6667,0
35076,0
43676,0
21659,0
18677,0
29391,0
7350,0
25089,0
44423,0
13255,0
35213,0
38757,0
15001,0
11249,0
30669,1
44231,1
10867,0
30862,0
3315,0
23307,0
13110,0
43735,0
19,0
8721,0
36155,0
20402,0
8352,0
30543,0
44964,0
32617,0
38154,0
28003,0
9373,0
41044,0
34799,0
7499,0
7689,0
11826,0
5774,0
5340,0
41686,0
14389,0
7384,0
16086,0
40846,0
42974,1
33613,0
28936,0
43478,1
4887,0
31083,1
41784,0
31453,1
28245,0
43086,0
7889,0
15919,0
25003,0
9383,0
18675,0
27438,0
34147,1
44585,0
1884,0
22779,0
40521,1
39437,0
39885,0
10032,0
19719,0
14058,0
27411,0
16985,0
29169,0
482,0
11850,0
44819,1
9173,0
35495,0
20707,0
5820,0
321,0
22394,0
10582,0
17835,0
3915,0
24249,0
35687,0
17775,0
1727,0
42346,0
44088,0
34750,0
16708,0
25233,0
17879,0
42556,0
13081,0
23299,0
5662,0
43858,0
4142,0
3176,0
11015,0
6086,0
17909,0
14284,0
41216,1
8474,0
42063,0
14188,0
13131,0
11370,0
9978,0
9018,0
31711,0
28675,0
26654,0
18896,0
12938,0
19760,0
37172,1
7622,0
38932,0
26534,0
27680,0
14552,0
1249,0
4344,0
24352,0
32650,0
38754,0
33138,0
20726,0
11526,1
4783,0
31131,1
4193,0
27936,0
35882,0
2520,0
20442,0
11495,0
10396,0
8752,0
33355,0
45121,1
2474,1
23398,0
6951,0
29483,0
32172,0
4757,0
44055,0
38166,1
4101,0
16141,0
8993,0
30940,0
5808,0
28926,0
7796,0
35356,0
29210,0
44907,0
3556,0
41207,0
29050,0
20213,0
34692,0
2216,0
13856,0
43745,1
28971,0
36894,0
33217,0
7175,0
15179,1
39087,0
29132,0
15960,0
36256,0
12385,0
40082,1
16430,0
5989,0
24780,0
7910,0
3747,0
21865,0
16269,0
18264,0
21006,0
29280,0
32987,0
5321,0
19271,0
34757,0
24686,0
17797,0
21489,0
26019,0
27220,0
29582,0
860,0
10791,0
19978,0
2997,0
2468,0
39220,0
35367,0
22059,0
6295,0
35099,0
34839,0
9578,1
22576,0
20679,1
30215,1
40614,0
18460,0
39438,0
24825,0
3600,0
9941,0
29519,0
16101,0
41729,0
25023,0
3475,0
19005,0
37470,0
41022,1
37444,0
7878,0
29661,0
9499,1
12770,0
8357,0
8298,0
17944,0
35823,0
35701,0
38670,0
1096,0
43998,1
40615,1
30846,0
42440,0
21291,0
41419,0
27517,0
35040,0
30019,0
1923,0
32954,0
12084,0
18111,0
9285,0
33998,0
20169,0
42539,0
21108,0
43008,0
16184,1
8193,0
15639,0
40260,1
41719,0
36381,0
37835,0
8901,0
5966,0
9824,0
14982,0
38903,0
43894,1
8966,0
8055,0
29268,0
22821,0
36612,0
15739,0
23397,0
20909,0
23744,0
1034,0
6218,0
21595,0
4756,0
34196,1
20519,0
29932,0
4622,0
38991,0
373,0
8580,0
4266,0
32279,0
34927,0
31225,0
21624,0
7222,0
10534,0
4146,0
14980,0
13620,0
44556,1
27730,0
41475,1
42190,1
40123,0
5424,0
30462,0
43667,0
21229,0
9696,0
33485,0
33720,1
15381,0
25756,0
8605,0
31331,1
39353,0
3624,0
44984,1
21412,0
38378,1
19408,0
16491,0
23167,0
9676,0
25234,0
14974,0
883,0
36559,1
42270,1
12542,0
44341,0
37884,0
37504,0
9686,0
27567,1
2939,0
25965,1
19560,0
25096,0
39169,0
9322,0
20738,0
30472,0
36518,0
44988,0
31013,0
30594,1
5693,0
40575,0
36947,0
5767,0
23472,0
43768,0
44569,0
32438,0
11493,0
1951,0
35381,0
13368,0
43642,1
31599,0
14159,0
13349,0
2833,0
2640,0
37968,0
44081,1
26431,0
21555,0
943,0
12290,0
27102,0
11358,0
7184,0
30175,0
2459,0
20261,0
682,0
3279,0
7422,0
14683,0
2290,0
9109,0
33171,0
12246,0
9528,0
16584,0
29027,0
27045,0
2961,0
26759,0
37323,0
41298,0
6833,0
28534,0
3432,0
21764,0
6057,0
34994,0
32993,0
17919,0
24014,0
17519,0
28023,0
1966,0
21285,0
20899,0
35864,0
37751,1
44207,1
36348,0
14198,0
13105,0
4110,0
16254,0
7482,0
13271,0
38032,0
36110,1
17417,0
35982,0
1016,0
24611,0
43094,0
44138,1
36546,0
18082,0
13629,0
20024,0
28018,0
13151,0
15380,0
35402,0
41708,0
16088,0
38285,0
32970,0
16358,0
1758,0
12235,0
13657,0
4208,0
5993,0
9172,0
14397,0
40758,0
123,0
34175,1
38384,0
20407,1
1596,0
38681,0
27261,0
7174,0
21360,0
26149,0
12093,0
30562,0
23573,0
13292,0
36441,0
16976,0
38136,0
37944,0
11425,0
19611,0
26110,1
41893,0
11254,1
15660,0
19847,0
9821,0
8469,0
28538,0
41288,0
43369,0
16614,0
27276,0
17170,0
32712,0
5862,0
43562,0
4982,0
17308,0
7254,0
17743,0
35655,0
37285,0
22220,0
29998,0
31401,1
26497,0
32645,0
10302,0
5354,0
38488,0
14043,0
44807,1
27454,0
4574,0
5351,0
31498,0
9929,0
38101,0
37671,0
39822,0
2001,0
43977,0
16954,0
21159,0
33627,0
29375,0
8458,0
38536,0
6800,1
36336,0
41230,1
28091,0
34141,0
16164,0
34120,0
14635,0
28787,0
36320,0
40557,1
33908,1
22000,0
23673,0
28643,0
494,0
9353,0
42816,0
1471,0
5506,0
2782,0
32128,0
36093,0
23692,0
8664,0
33208,0
30250,0
33486,0
42678,1
33497,0
6236,0
37784,0
13525,0
42725,0
4490,0
31973,0
3628,0
24313,0
30800,0
26113,0
38466,0
37451,0
463,0
21696,0
1795,1
10328,0
9742,0
3993,0
29663,0
7233,0
22664,0
23257,0
42415,0
31650,1
39514,0
25488,0
28349,0
2742,0
23862,0
4334,0
41678,1
32583,0
32687,1
38095,0
1841,0
15515,0
13846,0
40076,1
951,0
30610,0
5576,0
20408,0
42463,0
29696,0
25497,0
32635,0
16786,0
33637,0
41460,0
24401,0
3384,0
39168,0
5848,0
2564,0
965,0
30236,0
24368,0
31211,0
26760,0
14523,0
20827,0
28496,0
26281,0
39812,0
22909,1
16299,0
1565,0
29491,0
6119,0
38090,0
8425,0
36341,0
41585,1
10888,0
41828,1
37893,0
10792,0
22581,0
28833,0
29523,1
42870,1
39881,1
23303,0
35355,0
6856,0
23334,0
19211,0
44033,0
29548,0
17222,0
28948,0
9149,0
34353,0
36213,0
43335,1
30325,0
37688,0
7162,0
18624,0
32914,0
44788,1
10800,0
27648,0
35156,0
25999,0
11271,0
12338,0
42983,1
20687,0
12154,0
31640,0
7490,0
29822,1
7979,0
15792,0
34366,1
23754,0
30591,1
19207,0
38831,0
17303,0
14782,0
12114,0
23136,0
39475,1
45093,1
17995,0
6192,0
17609,0
33800,0
3373,0
12219,0
44415,0
27582,0
36701,0
6421,0
38482,0
9123,1
3985,0
23873,1
4916,1
7453,0
15694,0
2194,0
3261,0
980,0
24525,0
1094,0
39110,0
6618,0
32168,0
12661,0
16107,0
20870,0
710,0
21632,0
12736,0
2548,0
22449,0
35285,0
26302,0
39242,0
7943,0
19034,0
9276,0
16081,0
23590,0
8094,0
9748,0
20934,0
23489,0
22810,0
37082,0
32580,0
42627,1
26905,0
26802,0
11739,1
39509,0
24298,0
31867,0
41855,0
1364,0
10628,0
27302,0
14644,0
6068,0
35810,0
25850,0
40414,1
26036,0
32654,1
23697,0
39580,0
17182,1
21763,0
33653,0
24412,0
27397,0
8793,0
22036,0
25749,0
1279,0
34851,0
2605,0
23182,0
42315,0
5685,0
7008,0
35640,0
9610,0
39951,1
902,0
27975,0
31524,0
11877,0
43800,1
9628,0
36050,0
11207,0
31368,1
20659,0
13540,0
18152,0
8175,0
40551,0
4507,0
44319,0
29747,1
31062,0
22485,0
9168,0
35721,0
30117,0
2417,0
21098,0
38784,0
10702,0
41569,1
7071,0
9202,0
18006,0
33037,0
27969,0
1774,0
41457,0
27576,0
11834,0
39016,0
35873,0
2721,0
42441,0
20541,0
14300,0
32845,0
14719,0
23696,0
30059,0
28404,0
26569,0
41903,1
24735,0
25968,0
43043,0
28070,0
15593,0
6314,0
30304,0
15505,0
32072,1
23225,0
12295,0
16307,0
24484,0
43079,1
14484,1
15607,0
21312,0
31568,0
38182,0
17189,0
38943,0
38001,0
19916,0
10168,0
32883,0
25057,0
19606,0
13712,0
44168,1
2862,0
23487,0
15867,0
26464,0
31239,1
35173,0
24943,0
448,0
16822,0
24558,0
28309,1
41609,0
12646,0
5709,0
29217,0
8726,0
33011,0
32698,1
33999,0
41650,0
8344,1
3591,0
22411,0
32891,0
22604,0
27974,0
31362,0
43051,0
34039,0
29145,0
14517,0
42687,0
38878,0
27228,1
25701,1
30579,0
10991,0
39737,0
40626,0
34272,0
23613,0
43002,1
13286,0
30441,0
31889,0
41914,1
12263,0
29047,0
17787,0
11396,0
16230,1
10828,0
2746,0
16066,0
453,0
23187,0
8187,0
25448,0
24631,0
29172,0
38367,1
32809,0
34876,0
7433,0
19503,0
34164,1
27923,0
5713,0
15332,0
25300,0
11576,0
29476,0
11581,0
30578,0
31621,0
10861,0
38877,0
10249,0
27280,0
8497,0
31363,0
28842,0
11874,0
32996,0
40930,0
8420,0
7810,0
42158,0
12993,0
31467,0
29692,0
13871,0
39789,0
12905,0
21808,0
27061,0
12009,1
7832,0
38617,0
5810,0
21886,0
7536,0
25953,0
5469,0
35424,0
11531,0
1893,0
41370,0
16200,0
5037,0
21418,0
36405,0
21127,0
29307,0
38118,0
42188,1
19899,0
27811,0
107,0
13772,0
34163,1
43371,0
33934,0
34907,0
4441,0
39357,0
6822,0
19377,1
15876,0
13844,0
23805,0
1389,0
15033,0
9705,0
33209,0
37742,0
31622,0
30479,0
5783,1
41410,1
4313,1
12787,0
16766,0
7598,0
544,0
13951,0
39699,0
15000,0
13264,0
23077,0
11579,0
41451,1
34012,0
1027,0
32744,0
11787,0
24391,0
34710,0
37388,0
1743,0
38732,1
16240,0
38871,0
40132,1
4383,0
38666,0
18191,0
17289,0
8291,0
40732,1
7752,0
6420,0
17850,0
14234,0
39149,0
1063,0
27470,0
174,0
42613,1
39267,1
14444,0
12105,0
30192,1
35177,0
24099,1
6847,0
31969,0
29276,0
15588,0
36486,0
22893,0
38905,0
39234,0
5276,1
7739,1
2405,0
9034,0
29643,0
22187,0
34877,0
36083,0
17145,0
2441,0
9444,0
4124,0
6208,0
35602,0
15316,0
36636,0
15325,0
30467,0
6411,0
39428,0
36402,0
25037,0
39931,1
34597,0
42819,0
29971,0
4036,0
18940,0
35598,0
22943,0
23306,0
1810,0
26052,0
25825,0
5422,0
40699,1
29180,0
27122,1
29570,0
18232,0
26407,0
36063,0
5493,0
27482,0
19919,0
23407,0
12919,0
35310,0
17216,0
2684,0
24408,0
18164,0
30108,0
29606,1
14596,0
16637,1
12038,0
14727,0
30480,0
21736,0
5543,0
31488,0
21520,0
2344,0
40202,0
34491,0
20429,0
22574,0
17931,0
23755,0
18553,0
10330,0
23783,0
17406,0
42142,1
36145,0
2324,0
11387,0
8222,0
36326,0
39641,0
22483,0
5679,0
36745,0
24929,0
32754,0
41015,0
44901,0
45162,1
12383,0
40586,0
13682,0
17600,0
16898,0
18539,0
1659,0
8925,0
26549,0
30759,0
3127,0
17593,0
33510,1
3951,0
24589,0
44794,0
43316,1
22510,0
39339,0
790,0
33458,0
19582,0
41742,1
38675,0
40448,0
14563,0
27982,0
14911,0
35012,0
29565,0
29899,0
30639,0
42704,0
31508,1
17984,0
2714,0
2061,0
17534,0
2116,0
21517,0
30521,0
23152,0
12144,0
29101,1
6246,0
16912,0
7357,0
29879,0
25422,0
44634,0
17415,0
37445,0
14895,0
45034,0
17135,0
42276,0
29188,0
2032,0
3322,0
3518,0
10942,0
21096,0
31647,0
14033,1
12869,0
39720,0
29578,0
29163,0
82,0
34043,0
21775,0
38929,0
39897,0
44697,1
21166,0
40029,0
23183,0
15291,0
3163,0
33825,0
16949,0
8210,0
44189,1
38334,0
456,0
7185,0
19060,1
41345,1
29140,0
26017,0
3363,0
16725,0
39544,0
37050,0
4981,0
622,0
27890,0
3843,0
10758,0
34040,0
3333,0
5318,0
7517,0
7290,0
24939,0
4838,0
35862,0
1799,0
3336,0
33799,0
29106,0
23519,0
12980,0
15983,0
12788,0
3746,0
6135,0
5586,0
18693,0
23001,0
26320,0
45026,0
30098,0
640,0
40821,0
9743,0
8112,0
31773,0
32626,0
4000,0
44686,0
42176,1
14192,0
5936,0
40453,1
36034,0
38319,0
20426,0
10517,0
27682,0
20070,0
13984,0
31833,0
37721,0
29072,0
18917,0
28685,0
7396,0
42738,0
20927,0
9504,0
10886,0
1717,0
22044,0
28317,0
4721,0
13437,0
5451,0
32387,0
9477,0
36372,0
3168,0
38616,0
37833,0
14784,1
16173,0
2652,0
38233,0
23010,0
31936,0
24694,0
19012,0
27718,0
36095,0
19727,0
21204,0
44843,1
18732,0
25101,0
37705,0
28969,1
36442,0
487,0
5717,0
14582,0
14046,0
11504,0
29821,0
32000,1
39784,0
12195,0
40095,0
29528,0
14011,0
21692,0
15621,0
29001,0
28427,0
7493,0
15113,0
19652,0
13830,0
21441,0
37353,0
4614,0
15678,0
34034,0
17585,0
10717,0
24472,0
23052,0
3637,0
40156,0
27637,0
14127,0
21967,0
36339,0
33960,1
28390,0
15329,0
29984,0
6652,0
19220,0
18895,0
11603,0
42898,0
37855,0
18744,0
32759,1
27553,0
23745,0
12006,0
18183,0
21435,0
28899,0
14273,0
10000,0
37133,1
7238,0
12728,1
9209,1
30025,0
11267,0
28324,0
3573,0
4750,0
33222,0
34880,0
4991,0
12153,0
12361,0
10741,0
42986,1
1956,0
3210,0
20381,0
2091,0
8983,0
26681,0
17982,0
9802,0
11788,0
12714,0
4890,0
37481,0
5293,0
29178,0
27153,0
21895,0
44162,1
25258,0
28057,0
28449,0
16079,0
8886,0
15825,0
43089,1
21438,0
18242,0
1268,0
13613,0
20362,0
16446,1
26720,0
26987,0
34106,0
16998,0
8157,0
29353,0
2122,0
12871,0
8251,0
14964,0
18209,0
26205,0
31383,1
844,0
31679,0
21072,0
6638,0
27245,0
11339,0
26342,0
8170,0
12319,0
23175,0
11317,0
39407,1
10837,0
43178,1
32753,0
23043,0
10217,1
10252,0
1462,1
11912,0
9073,0
769,0
2530,0
37974,0
10835,0
43957,0
10243,0
42065,0
27295,0
16140,1
1221,0
19766,1
25404,0
28107,0
15222,1
14868,0
30778,0
35399,0
9320,0
13579,0
24248,0
38735,0
9494,0
19504,0
25639,0
39445,0
12703,0
39922,0
44928,0
2027,0
11034,0
7277,0
23030,0
32879,0
32703,0
35259,1
17104,1
41294,1
3467,0
3939,0
39440,0
36481,0
14213,0
43771,1
38608,0
35924,0
8697,0
3320,0
8769,0
35017,0
13931,0
3709,0
38911,0
40272,0
16547,0
21650,0
31367,1
484,0
18121,0
36144,0
37697,0
38583,0
15801,0
14071,0
6026,0
44150,1
9488,0
20017,1
21613,0
42090,0
37187,0
42680,1
31142,1
23005,0
21368,0
14929,0
12257,0
33474,0
28135,0
30683,0
13706,0
30115,0
13654,0
17476,0
1899,0
25992,0
22747,0
15777,0
22886,0
7682,0
9618,0
21585,0
28341,0
16815,0
8650,0
36878,0
41959,1
39343,0
34156,0
16777,0
11289,0
22079,0
8619,0
18835,0
4525,0
20352,0
34429,0
26602,0
43980,0
37662,0
22848,0
10400,0
24080,1
7978,0
35731,0
41725,0
14426,0
37276,0
16483,0
30577,0
8971,0
33829,0
41154,0
2202,0
15233,0
29764,0
41873,0
6391,1
18962,0
11702,1
37145,0
6785,0
33543,0
37768,0
30935,0
11306,0
24572,0
36980,0
5626,0
8453,0
44587,0
3366,0
35427,0
34434,0
20837,0
44367,1
44310,0
21057,0
11403,0
2692,0
426,0
17226,0
38149,0
40917,1
28739,0
9452,0
36858,0
13717,0
2636,0
16014,0
33852,1
34782,0
13751,0
19287,0
18401,0
40877,0
16415,0
32885,0
7906,0
13791,0
18426,0
13239,0
40442,1
11473,0
13346,0
359,0
11103,0
13396,0
1127,0
14096,0
27195,0
1085,0
22085,0
13716,0
17594,0
21745,0
35575,0
6874,1
2976,0
35985,0
37171,0
11069,0
6875,0
18815,0
5330,0
6980,0
37212,0
7897,0
16688,0
20064,0
20883,0
2637,0
20753,0
